id,occupation,location,tstamp,treatment,treated_cg,treated_em,did_mc,started_assignment,completed_assignment,time_read,time_check,time_ready,time_assignment,man_check_cgo_correct,man_check_emi_correct,passed_both_mc,sga,da,fvg_market,fvg_model,gains_inv_property,int_exp,tax_exp,dinclude
LEM7MLF6FYVFD756,Portfolio Manager,Europe,2019-07-04 09:59:05,3,TRUE,FALSE,TRUE,TRUE,TRUE,1.0737030506134,3.4428858757019,1.44794583320618,27.052325963974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
CPBKAYL5MRSQHMQE,Financial Analyst,Europe,2019-07-04 11:56:48,1,FALSE,FALSE,TRUE,TRUE,TRUE,24.0376181602478,23.4493715763092,24.6283361911774,97.3177409172058,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.5
EE48EWIP1G0OHC9Q,Portfolio Manager,Rest of World,2019-07-04 12:27:04,4,TRUE,TRUE,FALSE,FALSE,FALSE,3.22148466110229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JTIUNYICL7QS79BD,Portfolio Manager,Rest of World,2019-07-04 13:06:25,4,TRUE,TRUE,TRUE,TRUE,TRUE,16.3243279457092,12.9918215274811,3.44760465621948,65.6677992343903,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
CF4QF293V5X0VNOG,Portfolio Manager,Europe,2019-07-04 13:32:19,2,FALSE,TRUE,TRUE,TRUE,FALSE,7.34890222549438,25.6307864189148,33.5626463890076,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2EK1DGG1GL6K5DH4,Portfolio Manager,Europe,2019-07-04 13:39:25,4,TRUE,TRUE,TRUE,TRUE,TRUE,1.67823696136475,5.15982389450073,2.64356112480164,264.510460615158,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
NZ6CVHXHKPXFP1DP,Financial Analyst,Europe,2019-07-04 13:58:41,1,FALSE,FALSE,FALSE,FALSE,FALSE,28.9595670700073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24NYOIBDKX4FBI1X,Portfolio Manager,Europe,2019-07-04 14:28:28,2,FALSE,TRUE,TRUE,TRUE,TRUE,28.4795250892639,13.0599360466003,2.01962089538574,61.2759218215942,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
CPXKJMFEPZP7LODF,Portfolio Manager,Europe,2019-07-04 14:47:51,1,FALSE,FALSE,TRUE,TRUE,TRUE,42.8993639945984,51.4974317550659,3.69562101364136,87.9734578132629,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
PCRBW67M6OH9QUQ4,Portfolio Manager,Europe,2019-07-04 15:59:31,2,FALSE,TRUE,TRUE,TRUE,TRUE,25.7060232162476,13.8120305538177,2.12692761421204,93.5514962673187,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
OXROE1WZ47Z0CV3T,Portfolio Manager,Europe,2019-07-04 16:21:53,4,TRUE,TRUE,TRUE,TRUE,TRUE,26.4960012435913,15.3709564208984,4.68627548217773,115.849148035049,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
EKK0U065YPXM09VW,Financial Analyst,Europe,2019-07-04 16:27:27,1,FALSE,FALSE,TRUE,TRUE,TRUE,48.639591217041,30.3545870780945,2.96001696586609,93.1868741512299,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
A4R3BNQ324Z26A7L,Financial Analyst,Europe,2019-07-04 16:31:01,1,FALSE,FALSE,TRUE,TRUE,TRUE,92.3438098430634,14.454469203949,1.22478413581848,133.170844554901,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
ZBDSSXUDP8FBKEPR,Financial Analyst,North America,2019-07-04 17:31:53,3,TRUE,FALSE,TRUE,TRUE,TRUE,45.5798256397247,15.3082683086395,3.05734443664551,77.8797738552094,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
EEX2CIDTF7U81DG8,Portfolio Manager,Europe,2019-07-04 18:40:11,2,FALSE,TRUE,TRUE,TRUE,FALSE,22.6583018302917,10.3346571922302,2.91091823577881,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
QGAJSZ89ASC0WK9B,Portfolio Manager,North America,2019-07-04 20:31:55,2,FALSE,TRUE,TRUE,TRUE,TRUE,51.0263164043427,26.7417829036713,4.43285369873047,105.254517555237,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0
SQ1Y1FAV5T2M3IUT,Portfolio Manager,North America,2019-07-04 20:41:36,4,TRUE,TRUE,TRUE,TRUE,TRUE,53.4800052642822,20.7506484985352,6.04068374633789,54.9437448978424,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
32Q93H1RBB29HSHO,Financial Analyst,North America,2019-07-04 20:45:17,2,FALSE,TRUE,TRUE,TRUE,TRUE,24.5928869247437,33.3219227790833,7.5113639831543,56.7380344867706,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
QSSZQX2P2513OCF0,Financial Analyst,North America,2019-07-04 21:27:25,1,FALSE,FALSE,TRUE,TRUE,TRUE,79.3152229785919,20.8704171180725,2.21553373336792,121.393217563629,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
IEQ4ZXULHIZP9FI6,Financial Analyst,Rest of World,2019-07-05 01:51:44,4,TRUE,TRUE,TRUE,TRUE,TRUE,26.1480867862701,5.64231610298157,2.05673837661743,55.1504044532776,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0
9Q5C4HC16NDUW754,Financial Analyst,Europe,2019-07-05 06:23:20,3,TRUE,FALSE,TRUE,TRUE,TRUE,31.2487378120422,13.5021848678589,2.65218114852905,65.1480152606964,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
523COGF00Y7C61ZF,Financial Analyst,Rest of World,2019-07-05 06:32:35,3,TRUE,FALSE,TRUE,TRUE,TRUE,28.8401246070862,8.60415482521057,2.70410823822021,165.232172250748,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
67JHDOONEPQRX33O,Portfolio Manager,North America,2019-07-05 06:56:17,1,FALSE,FALSE,TRUE,TRUE,TRUE,142.961337327957,35.4639399051666,5.47956514358521,277.23851442337,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
8JS6Z66O35XE69JD,Financial Analyst,Europe,2019-07-05 09:21:30,4,TRUE,TRUE,TRUE,TRUE,FALSE,20.6830649375916,12.8128619194031,2.38216519355774,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
22JSH2Z8JVB8TBGL,Financial Analyst,Rest of World,2019-07-05 09:26:09,2,FALSE,TRUE,TRUE,TRUE,TRUE,52.0007619857788,17.934962272644,1.55862903594971,132.785252094269,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
AYY4I5IQVGOF5Y58,Financial Analyst,Rest of World,2019-07-05 10:15:13,4,TRUE,TRUE,TRUE,TRUE,TRUE,15.3709049224854,4.87325167655945,2.48012757301331,244.975836038589,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
4KBZL1BIKO8A93UF,Portfolio Manager,Europe,2019-07-05 10:30:58,4,TRUE,TRUE,TRUE,TRUE,TRUE,50.3889088630676,18.3793423175812,2.32001495361328,173.141669750214,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
5NWO9YV9188TEOJ0,Portfolio Manager,Europe,2019-07-05 11:01:10,1,FALSE,FALSE,TRUE,TRUE,TRUE,45.0137131214142,25.1812720298767,3.47654819488525,95.7726693153381,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
J0IXAVSY1YVP1FF0,Financial Analyst,Rest of World,2019-07-05 11:59:49,3,TRUE,FALSE,TRUE,TRUE,TRUE,38.2018444538116,34.0048017501831,1.99511766433716,154.572538614273,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
91USEZKCVQGTVJXN,Financial Analyst,North America,2019-07-05 13:03:25,2,FALSE,TRUE,TRUE,TRUE,TRUE,29.5781791210175,55.9384329319,5.10340237617493,47.7261092662811,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
917B9336WC787ULS,Financial Analyst,North America,2019-07-05 13:19:48,4,TRUE,TRUE,TRUE,TRUE,TRUE,32.0504245758057,19.3685703277588,1.37519216537476,42.5718314647675,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
WSO2DR087LL9SKHD,Financial Analyst,Europe,2019-07-05 15:19:17,1,FALSE,FALSE,TRUE,TRUE,TRUE,28.8361730575562,12.3039622306824,3.42157578468323,35.6168482303619,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
ZNXW5976T5SHPV07,Portfolio Manager,Europe,2019-07-05 15:32:16,3,TRUE,FALSE,TRUE,TRUE,TRUE,15.8276572227478,15.4380967617035,9.6290283203125,74.1263687610626,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
RO4KQB2CACW0HPGJ,Financial Analyst,Europe,2019-07-05 15:57:40,2,FALSE,TRUE,TRUE,TRUE,TRUE,26.8225185871124,10.0269644260406,2.34546113014221,145.208089590073,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.5
1180IRMNL70YW2FQ,Financial Analyst,Europe,2019-07-05 20:25:14,4,TRUE,TRUE,TRUE,TRUE,TRUE,14.9306447505951,10.6585524082184,2.151522397995,94.8255987167358,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
NNDBH2O2SB54LVB0,Financial Analyst,Europe,2019-07-06 04:31:28,3,TRUE,FALSE,TRUE,TRUE,FALSE,91.119206905365,23.1793527603149,1.60233044624329,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
ITQSYBQMQ9GNAVRW,Portfolio Manager,Rest of World,2019-07-06 15:22:07,2,FALSE,TRUE,TRUE,TRUE,FALSE,3.21887612342834,17.679404258728,7.97938942909241,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
08BD5LC8QH5ENBZZ,Financial Analyst,North America,2019-07-06 20:09:11,1,FALSE,FALSE,TRUE,TRUE,FALSE,13.0924577713013,12.1007671356201,19.4979813098907,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
3ZZ520GAT3ESUBAZ,Financial Analyst,North America,2019-07-06 20:41:28,3,TRUE,FALSE,TRUE,TRUE,TRUE,25.8201675415039,8.85716676712036,2.31669974327087,82.0737962722778,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
XP1SS5HHX3UXDKSX,Financial Analyst,North America,2019-07-07 01:20:26,1,FALSE,FALSE,TRUE,TRUE,TRUE,4.43978977203369,22.9269483089447,2.11990118026733,44.9202332496643,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HE9TAMP8WZAWDWR2,Portfolio Manager,Rest of World,2019-07-07 07:54:36,2,FALSE,TRUE,FALSE,FALSE,FALSE,5.90451622009277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4SLITP8DOHJ0RQR,Portfolio Manager,Europe,2019-07-07 11:22:12,2,FALSE,TRUE,TRUE,TRUE,TRUE,21.7161176204681,20.1196300983429,2.48167324066162,63.4238784313202,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
KQ6MMQ2F775HSV5C,Financial Analyst,Rest of World,2019-07-08 00:56:31,4,TRUE,TRUE,TRUE,TRUE,TRUE,17.6742231845856,9.6866774559021,3.41586685180664,57.9570112228394,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
5V2Y1OLATDXUCDOF,Portfolio Manager,Rest of World,2019-07-08 04:29:33,2,FALSE,TRUE,TRUE,TRUE,TRUE,95.7652685642242,20.7648329734802,5.01631665229797,128.317763328552,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1EZYBAVVDY8BQ683,Financial Analyst,Rest of World,2019-07-08 07:22:23,1,FALSE,FALSE,TRUE,TRUE,TRUE,23.8202359676361,18.849837064743,10.5817718505859,172.014356374741,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
QD9E71EBZNSILPPR,Financial Analyst,Rest of World,2019-07-08 07:20:44,1,FALSE,FALSE,FALSE,FALSE,FALSE,3.3113374710083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394VP11VMKD9N8B2,Portfolio Manager,Europe,2019-07-08 07:28:15,3,TRUE,FALSE,TRUE,TRUE,TRUE,16.3958809375763,13.4793167114258,3.48540425300598,64.7118656635284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HSPA7F9XEM06VR7A,Financial Analyst,Europe,2019-07-08 07:32:29,3,TRUE,FALSE,TRUE,TRUE,TRUE,12.6583688259125,44.5347402095795,6.06761026382446,85.2331418991089,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
V0G3BE0Y4C7PGGI0,Financial Analyst,Europe,2019-07-08 07:36:40,2,FALSE,TRUE,TRUE,TRUE,TRUE,15.7151284217834,25.098247051239,11.7813713550568,94.3434348106384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
T8DOK6KQ8CZCCNY7,Portfolio Manager,Europe,2019-07-08 07:43:36,4,TRUE,TRUE,TRUE,TRUE,TRUE,30.8994207382202,17.2714776992798,2.11158442497253,164.201478242874,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
Y358KRCMF32RKT8B,Financial Analyst,Europe,2019-07-08 08:00:25,1,FALSE,FALSE,TRUE,TRUE,TRUE,33.9809625148773,18.9771382808685,3.70638394355774,73.8783459663391,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
KOQSKQ750IG1GVOV,Financial Analyst,Europe,2019-07-08 08:06:30,1,FALSE,FALSE,TRUE,TRUE,TRUE,15.6538982391357,8.6867356300354,2.29309344291687,60.2814884185791,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
EGWO5AWDLW785LSM,Financial Analyst,North America,2019-07-08 08:29:39,4,TRUE,TRUE,TRUE,TRUE,FALSE,30.601243019104,61.9297592639923,8.1126983165741,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
FDYHVNA91OSCO4E7,Financial Analyst,Europe,2019-07-08 08:35:35,4,TRUE,TRUE,TRUE,TRUE,TRUE,13.9296362400055,62.8014912605286,23.1410245895386,77.8260242938995,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
ZICSN398997OT9FT,Financial Analyst,Europe,2019-07-08 08:38:59,3,TRUE,FALSE,TRUE,TRUE,TRUE,57.6544506549835,23.8881199359894,1.9281222820282,130.726902723312,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
VGUOC9YFL1DXD8TZ,Financial Analyst,Europe,2019-07-08 09:04:01,2,FALSE,TRUE,TRUE,TRUE,TRUE,30.6565999984741,20.3517978191376,2.08009433746338,139.085675954819,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
GWMVAB18NRPAL6JV,Financial Analyst,Europe,2019-07-08 09:21:36,2,FALSE,TRUE,TRUE,TRUE,FALSE,6.14662861824036,30.5210905075073,2.31893873214722,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
X0UP1ZL96UI57CGL,Financial Analyst,Europe,2019-07-08 09:31:18,1,FALSE,FALSE,TRUE,TRUE,TRUE,26.2508971691132,35.9349675178528,15.3994562625885,92.2518591880798,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
ARCDBLD9955Y0ALM,Portfolio Manager,Europe,2019-07-08 09:46:15,2,FALSE,TRUE,TRUE,TRUE,TRUE,80.1650159358978,11.5548367500305,2.21335744857788,56.2293255329132,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
XXZFGEFZP7PMTSUM,Financial Analyst,Europe,2019-07-08 09:52:27,4,TRUE,TRUE,TRUE,TRUE,TRUE,15.191739320755,12.1710753440857,0.976181030273438,80.7089462280273,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
O673MMCCYCO2O90G,Portfolio Manager,Rest of World,2019-07-08 09:59:53,3,TRUE,FALSE,FALSE,FALSE,FALSE,411.906450986862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M6E621LS6277E3IU,Portfolio Manager,Europe,2019-07-08 10:01:13,3,TRUE,FALSE,TRUE,TRUE,FALSE,24.2513082027435,7.41012573242188,7.53801894187927,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
QVH9PRD0HINYE6JN,Financial Analyst,Europe,2019-07-08 10:11:50,3,TRUE,FALSE,TRUE,TRUE,TRUE,179.015428066254,6.38639807701111,1.72686362266541,70.4143013954163,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
1Y17E7TZ4M6HRER0,Portfolio Manager,North America,2019-07-08 10:28:28,1,FALSE,FALSE,TRUE,TRUE,TRUE,46.5178694725037,15.9917030334473,5.02003359794617,109.072209835052,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
84SJHGY6UXZD7P7J,Financial Analyst,North America,2019-07-08 10:26:15,3,TRUE,FALSE,FALSE,FALSE,FALSE,11.9564847946167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KKHT48O2TCACPBPI,Financial Analyst,Europe,2019-07-08 10:33:34,2,FALSE,TRUE,TRUE,TRUE,FALSE,2.43939328193665,27.8487327098846,4.96910047531128,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
5H5HI3O005FIX455,Financial Analyst,Europe,2019-07-08 10:50:29,4,TRUE,TRUE,TRUE,TRUE,TRUE,23.2619495391846,12.6235990524292,1.25684285163879,67.5258438587189,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
VYZ6OC128OOR7IBL,Financial Analyst,Europe,2019-07-08 10:51:23,2,FALSE,TRUE,TRUE,TRUE,TRUE,24.701141834259,9.99567413330078,1.13591361045837,71.2533411979675,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
RIXLU66U2YBDQ4T3,Financial Analyst,Rest of World,2019-07-08 10:57:27,3,TRUE,FALSE,TRUE,TRUE,TRUE,53.2435624599457,22.6399500370026,2.87233376502991,202.898364067078,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
XT1XSPW0CXHBPKM8,Financial Analyst,Europe,2019-07-08 11:13:32,3,TRUE,FALSE,TRUE,TRUE,TRUE,75.9559769630432,35.2788045406342,2.33084344863892,1017.13644266129,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.5
7615RYVWJ7OQZXZA,Portfolio Manager,Europe,2019-07-08 12:43:14,3,TRUE,FALSE,TRUE,TRUE,TRUE,92.7340111732483,9.1699230670929,1.96885538101196,6349.50386333466,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
ATPRK8SYAHBB4AXX,Financial Analyst,Europe,2019-07-08 11:01:05,3,TRUE,FALSE,TRUE,TRUE,TRUE,6.07330894470215,46.0518815517426,14.4973487854004,190.23274564743,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.5
WKLWAHVM20RC1H5E,Financial Analyst,Europe,2019-07-08 11:59:11,4,TRUE,TRUE,TRUE,TRUE,TRUE,3531.96179389954,15.4356608390808,2.17395353317261,58.7369530200958,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
8WMMXMMYRIWEJ09E,Portfolio Manager,Europe,2019-07-08 11:01:58,3,TRUE,FALSE,TRUE,TRUE,TRUE,16.0527787208557,12.6099183559418,1.90488481521606,53.0721337795258,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
4WLNOMHOVQPC3VZH,Financial Analyst,Europe,2019-07-08 11:05:38,4,TRUE,TRUE,TRUE,TRUE,FALSE,17.5504755973816,15.2521591186523,6.05726075172424,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
5Z2G2G0RFZQKGAGO,Financial Analyst,Europe,2019-07-08 11:11:03,4,TRUE,TRUE,TRUE,TRUE,TRUE,2.7083740234375,22.453449010849,1.74262070655823,29.362156867981,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
5QECCG563SXU4YTU,Financial Analyst,Rest of World,2019-07-08 11:21:19,2,FALSE,TRUE,TRUE,TRUE,TRUE,42.0456960201263,15.178480386734,3.99429059028625,150.956495523453,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
1MHK9N25MEBFMTYP,Portfolio Manager,Europe,2019-07-08 13:29:44,1,FALSE,FALSE,TRUE,TRUE,TRUE,7.88374042510986,7194.77768445015,6.76955938339233,299.766631364822,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
YBCNR815EDI3QD2T,Financial Analyst,Europe,2019-07-08 11:37:46,1,FALSE,FALSE,FALSE,FALSE,FALSE,13.1212003231049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FJ50EW3NUJSH2INJ,Portfolio Manager,Europe,2019-07-08 11:47:55,1,FALSE,FALSE,TRUE,TRUE,TRUE,28.9280304908752,10.771443605423,2.32971668243408,133.280694246292,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
KFEHMEHKUV3B24FM,Financial Analyst,Rest of World,2019-07-08 12:18:43,2,FALSE,TRUE,TRUE,TRUE,FALSE,2.55067420005798,177.211927652359,11.9787089824677,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
EPKKYT16FQ2B9TT9,Financial Analyst,North America,2019-07-08 12:37:04,2,FALSE,TRUE,TRUE,TRUE,TRUE,1390.62578725815,8.10599780082703,2.24835968017578,45.1052131652832,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.5
S4HP9KZU1P8TPYMQ,Financial Analyst,Europe,2019-07-08 12:13:50,1,FALSE,FALSE,FALSE,FALSE,FALSE,12.5632507801056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YB5LRZIU7XT6MT1P,Financial Analyst,North America,2019-07-08 12:17:58,2,FALSE,TRUE,TRUE,TRUE,FALSE,4.6190881729126,22.4652495384216,19.8351681232452,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
ZWVYEBLLE8506U96,Financial Analyst,North America,2019-07-08 12:18:17,2,FALSE,TRUE,FALSE,FALSE,FALSE,50.7576451301575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O8PFDBXQ32PVUSD4,Financial Analyst,North America,2019-07-08 12:19:59,1,FALSE,FALSE,TRUE,TRUE,TRUE,9.79986476898193,7.54728651046753,4.06208944320679,25.0808427333832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.5
AV2BZTG999I6D95Q,Financial Analyst,Europe,2019-07-08 12:23:33,2,FALSE,TRUE,TRUE,TRUE,FALSE,3.62778043746948,33.9936668872833,6.51361632347107,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
O4E49GXAAHVOTX1E,Financial Analyst,North America,2019-07-08 12:33:23,2,FALSE,TRUE,TRUE,TRUE,TRUE,19.1109580993652,5.50299692153931,2.07251572608948,45.2378573417664,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
S9BKDVZKPX1COWQC,Financial Analyst,North America,2019-07-08 12:35:52,2,FALSE,TRUE,TRUE,TRUE,TRUE,13.5473916530609,3.89254903793335,2.09552645683289,53.5461776256561,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
J76V8THYP0QQI60D,Financial Analyst,Rest of World,2019-07-08 12:37:06,1,FALSE,FALSE,TRUE,TRUE,TRUE,12.4217445850372,10.8208663463593,1.76098084449768,71.6121108531952,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
8NTE8JY6OPFMXWTG,Portfolio Manager,North America,2019-07-08 12:39:16,4,TRUE,TRUE,TRUE,TRUE,TRUE,23.1311931610107,30.8590145111084,3.72759246826172,96.0138165950775,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
XFUOTLLT4NLMKE2F,Portfolio Manager,Europe,2019-07-08 12:42:18,4,TRUE,TRUE,TRUE,TRUE,TRUE,19.4940748214722,15.6712992191315,1.51069092750549,46.4626004695892,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
VWSJ3BKFAVI43GTQ,Financial Analyst,North America,2019-07-08 12:44:08,1,FALSE,FALSE,TRUE,TRUE,TRUE,49.8135356903076,12.9057235717773,4.65613484382629,124.873945236206,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
D53ZGTGHI65HED34,Portfolio Manager,Rest of World,2019-07-08 12:43:49,1,FALSE,FALSE,TRUE,TRUE,TRUE,37.2441835403442,8.53949356079102,6.36996364593506,36.7154085636139,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
